document_id,document_number,sentence
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác bảo vệ phân làn xe còn thực hiện một số nhiệm vụ được giao liên quan khác
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác vận hành điều khiển phương tiện đi vào làn phù hợp và xử lý tình huống theo quy trình vận hành
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác vận hành thực hiện một số nhiệm vụ được giao liên quan khác
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác quản lý hệ thống kỹ thuật xử lý các sự cố kỹ thuật phát sinh và những tình huống khẩn cấp
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác quản lý hệ thống kỹ thuật thực hiện một số nhiệm vụ được giao liên quan khác
3f93d92737c689a927b2d7910ba8edf2c2b101424fdb26d897e3221b69836ef8,40/2021/TT-BGTVT,định mức công tác gián tiếp gồm bảo hiểm xã hội
3f93d92737c689a927b2d7910ba8edf2c2b101424fdb26d897e3221b69836ef8,40/2021/TT-BGTVT,tiền lương của bộ phận quản lý trạm thu phí gồm trạm trưởng
3f93d92737c689a927b2d7910ba8edf2c2b101424fdb26d897e3221b69836ef8,40/2021/TT-BGTVT,chi phí các bộ phận phục vụ gián tiếp khác gồm lái xe
1593c7c5c24a4c095ae83796d2a28db440bc611641914d64546d552f9b71c625,40/2021/TT-BGTVT,"chế độ cho người lao động của bộ phận gián tiếp bao gồm lương thưởng, lễ tết, các chế độ phúc lợi"
5647fc3bae9358cd2a8670208114f5dc4acd78961a169b363f9f8a34edd73a58,40/2021/TT-BGTVT,đơn vị tính là tỷ lệ phần trăm
5647fc3bae9358cd2a8670208114f5dc4acd78961a169b363f9f8a34edd73a58,40/2021/TT-BGTVT,định mức tỷ lệ công tác quản lý thu được xác định theo số làn thu phí của dự án
5647fc3bae9358cd2a8670208114f5dc4acd78961a169b363f9f8a34edd73a58,40/2021/TT-BGTVT,"số làn thu phí của dự án bao gồm các mức: ≤6 làn thu phí, ≤12 làn thu phí, ≤18 làn thu phí, ≤46 làn thu phí và >46 làn thu phí"
5647fc3bae9358cd2a8670208114f5dc4acd78961a169b363f9f8a34edd73a58,40/2021/TT-BGTVT,"định mức tỷ lệ công tác quản lý thu tương ứng lần lượt là 70%, 65%, 55%, 40%, 30%"
2096cafbff7427689afdcf4c398a2050cc9c22a31659e932403fd7776be4b8b5,41/2021/TT-BGTVT,sửa đổi điều 17 như sau
2096cafbff7427689afdcf4c398a2050cc9c22a31659e932403fd7776be4b8b5,41/2021/TT-BGTVT,bổ sung điều 17 như sau
30e8498e23e9f213e500546c52f423a1d3e35fb6ad69cce82394613e831de485,41/2021/TT-BGTVT,"điều 17 được sửa đổi, bổ sung như sau"
2cebf95a60e4133172e9d008a70127b8482bec71d364995efeeea2b91904413b,41/2021/TT-BGTVT,sửa đổi điều 17 như sau
2cebf95a60e4133172e9d008a70127b8482bec71d364995efeeea2b91904413b,41/2021/TT-BGTVT,bổ sung điều 17 như sau
e3055bf6d052cddbba773d20b605ea6f2101d358bab256bf14a90cd7bd9d446e,41/2021/TT-BGTVT,chi phí vận hành khai thác công trình đường bộ xác định theo quy định tại điều 35 nghị định số 06/2021/nđ-cp
e3055bf6d052cddbba773d20b605ea6f2101d358bab256bf14a90cd7bd9d446e,41/2021/TT-BGTVT,chi phí vận hành khai thác công trình đường bộ xác định theo quy định của pháp luật về xây dựng
e3055bf6d052cddbba773d20b605ea6f2101d358bab256bf14a90cd7bd9d446e,41/2021/TT-BGTVT,chi phí vận hành khai thác công trình đường bộ xác định theo quy định của pháp luật có liên quan
05ee46d729bdf9673de8b578da8bb4913476fa9b0af6d5e8c0f09ea3d69d81f9,41/2021/TT-BGTVT,chi phí vận hành khai thác công trình đường bộ được xác định theo quy định tại điều 35 nghị định số 06/2021/nđ-cp
05ee46d729bdf9673de8b578da8bb4913476fa9b0af6d5e8c0f09ea3d69d81f9,41/2021/TT-BGTVT,chi phí vận hành khai thác công trình đường bộ được xác định theo quy định của pháp luật về xây dựng
05ee46d729bdf9673de8b578da8bb4913476fa9b0af6d5e8c0f09ea3d69d81f9,41/2021/TT-BGTVT,chi phí vận hành khai thác công trình đường bộ được xác định theo quy định của pháp luật có liên quan
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,"khoản 3 điều 4 được sửa đổi, bổ sung như sau"
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,"kiểm định chất lượng công trình đường bộ là hoạt động kiểm tra, đánh giá chất lượng công trình đường bộ"
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,"kiểm định chất lượng công trình đường bộ là hoạt động kiểm tra, đánh giá nguyên nhân hư hỏng công trình đường bộ"
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,kiểm định chất lượng công trình đường bộ được thực hiện thông qua quan trắc
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,kiểm định chất lượng công trình đường bộ được thực hiện thông qua thí nghiệm
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,kiểm định chất lượng công trình đường bộ được thực hiện thông qua việc tính toán
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,kiểm định chất lượng công trình đường bộ được thực hiện thông qua việc phân tích
c93aef2f4620255309183fbc26efaa97fa1dd21f0db810948921063c7522f295,41/2021/TT-BGTVT,kiểm định chất lượng công trình đường bộ phục vụ công tác bảo trì được thực hiện theo quy định tại khoản 5 điều 33 nghị định số 06/2021/nđ-cp
3d714589d84092c1e47bd2208cc5947fdb4e365a67b690b394adca9a713a0e32,41/2021/TT-BGTVT,bảo dưỡng công trình đường bộ thực hiện theo các quy định khác của pháp luật có liên quan
3d714589d84092c1e47bd2208cc5947fdb4e365a67b690b394adca9a713a0e32,41/2021/TT-BGTVT,bảo dưỡng công trình đường bộ thực hiện theo tiêu chuẩn kỹ thuật do cơ quan nhà nước có thẩm quyền ban hành
3d714589d84092c1e47bd2208cc5947fdb4e365a67b690b394adca9a713a0e32,41/2021/TT-BGTVT,bảo dưỡng công trình đường bộ thực hiện theo quy trình bảo trì của công trình đường bộ được duyệt
15e863ba01fd5afc93a88715e90d77dedfea7cee6356c07fb8b94b2c7af2075d,41/2021/TT-BGTVT,sửa chữa định kỳ bao gồm sửa chữa hư hỏng công trình hoặc hạng mục công trình đường bộ
15e863ba01fd5afc93a88715e90d77dedfea7cee6356c07fb8b94b2c7af2075d,41/2021/TT-BGTVT,"sửa chữa định kỳ được thực hiện định kỳ về thời hạn hoặc tần suất khai thác, sử dụng theo tiêu chuẩn kỹ thuật và quy trình bảo trì được duyệt"
15e863ba01fd5afc93a88715e90d77dedfea7cee6356c07fb8b94b2c7af2075d,41/2021/TT-BGTVT,"sửa chữa định kỳ bao gồm trạm kiểm tra tải trọng xe, trạm thu phí đường bộ, trung tâm its và các công trình thiết bị phụ trợ khác quy định tại khoản 10 điều 2 thông tư này"
15e863ba01fd5afc93a88715e90d77dedfea7cee6356c07fb8b94b2c7af2075d,41/2021/TT-BGTVT,"sửa chữa định kỳ nhằm đảm bảo khai thác và sử dụng công trình đường bộ bình thường, an toàn và hiệu quả"
15e863ba01fd5afc93a88715e90d77dedfea7cee6356c07fb8b94b2c7af2075d,41/2021/TT-BGTVT,"sửa chữa định kỳ bao gồm cả mua sắm thay thế các thiết bị và phần mềm hoạt động khi hết hạn sử dụng hoặc không còn phù hợp yêu cầu quản lý, bảo trì, khai thác công trình đường bộ"
dc61f534354ee5ff8851d97590eb826b6ac71e6e9bdf8a96f6a1dd21f99c4d07,41/2021/TT-BGTVT,chi phí dự phòng do yếu tố trượt giá trong giai đoạn vận hành khai thác được xác định theo pháp luật có liên quan
dc61f534354ee5ff8851d97590eb826b6ac71e6e9bdf8a96f6a1dd21f99c4d07,41/2021/TT-BGTVT,"sửa chữa đột xuất công trình được thực hiện khi bộ phận công trình hoặc công trình bị hư hỏng do chịu tác động đột xuất như mưa gió, bão, lũ lụt, động đất, va đập, cháy, nổ và những tác động đột xuất khác phải sửa chữa cấp bách"
dc61f534354ee5ff8851d97590eb826b6ac71e6e9bdf8a96f6a1dd21f99c4d07,41/2021/TT-BGTVT,sửa chữa đột xuất công trình được thực hiện khi xử lý tai nạn giao thông hoặc điểm đen tai nạn giao thông đường bộ
dc61f534354ee5ff8851d97590eb826b6ac71e6e9bdf8a96f6a1dd21f99c4d07,41/2021/TT-BGTVT,sửa chữa đột xuất công trình được thực hiện khi thực hiện các biện pháp bảo đảm giao thông cấp bách khi xử lý sạt lở hoặc ùn tắc giao thông
dc61f534354ee5ff8851d97590eb826b6ac71e6e9bdf8a96f6a1dd21f99c4d07,41/2021/TT-BGTVT,"sửa chữa đột xuất công trình được thực hiện khi sửa chữa, thay thế thiết bị hoặc mua sắm các phần mềm đang khai thác sử dụng bị hư hỏng, bị sự cố hoặc bị tấn công mạng"
dc61f534354ee5ff8851d97590eb826b6ac71e6e9bdf8a96f6a1dd21f99c4d07,41/2021/TT-BGTVT,"sửa chữa đột xuất công trình được thực hiện nhằm khôi phục hoạt động của hệ thống thiết bị phục vụ quản lý, bảo trì và khai thác công trình đường bộ"
2b8181787e3420e8d295b968301356e2dabed95f83f2a3695d477590e4696328,41/2021/TT-BGTVT,"sửa đổi, bổ sung điểm b khoản 1 điều 8 như sau"
2b8181787e3420e8d295b968301356e2dabed95f83f2a3695d477590e4696328,41/2021/TT-BGTVT,"sửa đổi, bổ sung điểm a khoản 2 điều 8 như sau"
94057e44d01d68a2a4c8e2c27e6a9764baf7d68ca81a40a877aa0dcadec751b9,41/2021/TT-BGTVT,"sửa đổi, bổ sung điểm b khoản 1 điều 8"
94057e44d01d68a2a4c8e2c27e6a9764baf7d68ca81a40a877aa0dcadec751b9,41/2021/TT-BGTVT,"sửa đổi, bổ sung điểm a khoản 2 điều 8"
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,sửa đổi khoản 6 điều 16 như sau
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,bổ sung khoản 6 điều 16 như sau
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,xử lý sự cố công trình gồm cấp sự cố công trình
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,xử lý sự cố công trình gồm báo cáo sự cố công trình
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,xử lý sự cố công trình gồm giải quyết sự cố công trình
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,xử lý sự cố công trình gồm giám định nguyên nhân sự cố công trình
4d3cb61934c2a3230a2e077b829548e1f85792252b2973fa19a949a93af50f2a,41/2021/TT-BGTVT,xử lý sự cố công trình gồm hồ sơ sự cố công trình
4787ae27c45883bb6090e33135a99a32c53fb0272a8d8ae078204f00de336e6b,41/2021/TT-BGTVT,"khoản 6 điều 16 được sửa đổi, bổ sung như sau"
76e688c6951b7fd4e7d975ec98eb946738e1fa49e1702d35e684868f71517b5e,41/2021/TT-BGTVT,"khoản 6 điều 16 được sửa đổi, bổ sung như sau"
76e688c6951b7fd4e7d975ec98eb946738e1fa49e1702d35e684868f71517b5e,41/2021/TT-BGTVT,"khi có sự cố công trình trên hệ thống đường trung ương, chủ sở hữu hoặc người quản lý, sử dụng công trình đường bộ phải thực hiện báo cáo sự cố công trình theo quy định tại điều 44 nghị định số 06/2021/nđ-cp"
575c64d2bea48becb0c75919a10781b4cc1ec39b066c4d32fc2478c797a54a32,41/2021/TT-BGTVT,chi phí bảo dưỡng bao gồm cả chi phí bảo dưỡng cho các công trình và thiết bị phụ trợ khác quy định tại khoản 10 điều 2 thông tư này
66293ad1a7e217198def89f26fd8e1f50b9fdbf033582e70123d6162485e6e82,41/2021/TT-BGTVT,hỗ trợ giá (phần chưa được kết cấu vào giá) đối với dịch vụ sử dụng phà
66293ad1a7e217198def89f26fd8e1f50b9fdbf033582e70123d6162485e6e82,41/2021/TT-BGTVT,"sửa chữa phà, phương tiện, thiết bị vượt sông"
66293ad1a7e217198def89f26fd8e1f50b9fdbf033582e70123d6162485e6e82,41/2021/TT-BGTVT,"thay thế phà, phương tiện, thiết bị vượt sông"
66293ad1a7e217198def89f26fd8e1f50b9fdbf033582e70123d6162485e6e82,41/2021/TT-BGTVT,"bổ sung phà, phương tiện, thiết bị vượt sông"
66293ad1a7e217198def89f26fd8e1f50b9fdbf033582e70123d6162485e6e82,41/2021/TT-BGTVT,mua sắm bổ sung thiết bị dự phòng cho phà và phương tiện thiết bị vượt sông
66293ad1a7e217198def89f26fd8e1f50b9fdbf033582e70123d6162485e6e82,41/2021/TT-BGTVT,mua sắm bổ sung vật tư dự phòng cho phà và phương tiện thiết bị vượt sông
7376da1929347b334156cf192ea2dafc8e3966e9bbc84b27fea0ab612d1d2a5d,41/2021/TT-BGTVT,"việc bổ sung, thay thế hạng mục công trình, thiết bị, sửa chữa phần mềm nhằm mục đích để khai thác sử dụng công trình đúng công năng"
43e2ca7b02076c20b9ddbdec8bcbd2355e4075af8c3b0bad23152306ceb99c98,41/2021/TT-BGTVT,"bảo quản công trình đầu tư theo hình thức ppp bao gồm quản lý, bảo dưỡng thường xuyên, sửa chữa bảo đảm an toàn và chống xuống cấp công trình"
43e2ca7b02076c20b9ddbdec8bcbd2355e4075af8c3b0bad23152306ceb99c98,41/2021/TT-BGTVT,"bảo quản công trình đầu tư theo hình thức ppp bao gồm vận hành, khai thác sử dụng công trình ppp sau khi tiếp nhận chuyển giao từ nhà đầu tư"
43e2ca7b02076c20b9ddbdec8bcbd2355e4075af8c3b0bad23152306ceb99c98,41/2021/TT-BGTVT,"thời gian vận hành, khai thác sử dụng công trình ppp bao gồm cả thời gian thực hiện xác nhận quyền sở hữu toàn dân về tài sản"
43e2ca7b02076c20b9ddbdec8bcbd2355e4075af8c3b0bad23152306ceb99c98,41/2021/TT-BGTVT,bảo quản công trình đầu tư theo hình thức ppp bao gồm thực hiện kiểm định công trình ppp trước khi nhận chuyển giao theo quy định của pháp luật về đầu tư theo phương thức đối tác công tư
359e59357cd4c98a74bfbe96f5b6c04055319f5cc459515417b976eaf5414202,41/2021/TT-BGTVT,"trường hợp hạn chế về nguồn vốn, kế hoạch bảo trì tại khoản này phải ưu tiên thực hiện các công việc bảo dưỡng"
89b3f1e838783757922cfe81aa5874cf9a670b7755089e12b2ce90c31e594f5b,41/2021/TT-BGTVT,"chi phí thực hiện các công tác căn cứ nội dung duyệt tại điểm c khoản này và các công việc quản lý, bảo trì cần thiết bổ sung nhưng nằm ngoài danh mục quy định tại điểm b khoản này"
388cb7e55e9c0db3c281f01a6be10eaf973b9b1f0752511420ba5030a7fc4e10,41/2021/TT-BGTVT,tổng cục đường bộ việt nam chịu trách nhiệm tổng hợp
66b317eb05ba6f7002981acba7149527a34f36b6157d4622fd9e91a03f4286ac,41/2021/TT-BGTVT,"sửa đổi, bổ sung một số điểm, khoản của điều 20"
66b317eb05ba6f7002981acba7149527a34f36b6157d4622fd9e91a03f4286ac,41/2021/TT-BGTVT,"sửa đổi, bổ sung điểm c khoản 1 điều 20"
ad40207415919b95ff491462c445d8d1c2585c622a82facbd44ef7aecbdc841d,41/2021/TT-BGTVT,chi phí thực hiện các công tác sau bao gồm chi phí tư vấn phục vụ bảo trì công trình đường bộ theo quy định
ad40207415919b95ff491462c445d8d1c2585c622a82facbd44ef7aecbdc841d,41/2021/TT-BGTVT,chi phí tư vấn phục vụ bảo trì công trình đường bộ theo quy định gồm giám sát khảo sát
ad40207415919b95ff491462c445d8d1c2585c622a82facbd44ef7aecbdc841d,41/2021/TT-BGTVT,chi phí tư vấn phục vụ bảo trì công trình đường bộ theo quy định gồm giám sát thi công sửa chữa
4438ac6d4725bc9f69eb6fdc8be8b64ad39f891ad1c150e6640052ae5edba4ed,41/2021/TT-BGTVT,chi phí khác gồm phí thẩm định nếu có
1bdadad55a621427f2a8e58119dd8fec78900203f1395a8d3b0e022fead3cf78,41/2021/TT-BGTVT,"chi phí quản lý, bảo trì, vận hành công trình đường bộ được xác định các loại chi phí cho phù hợp đối với chi phí của dự án"
1bdadad55a621427f2a8e58119dd8fec78900203f1395a8d3b0e022fead3cf78,41/2021/TT-BGTVT,"chi phí quản lý, bảo trì, vận hành công trình đường bộ được xác định các loại chi phí cho phù hợp đối với các công việc tư vấn, quản lý dự án, kiểm định, quan trắc, đánh giá an toàn công trình"
0b69d316fab7c8aed53621beceba195e8dae6ddf8cec705b5b7929a8872e4f9b,41/2021/TT-BGTVT,"trường hợp sử dụng phương pháp này, chi phí quản lý, vận hành khai thác bảo trì công trình được xác định trên cơ sở quy mô, công suất hoặc năng lực phục vụ của công trình"
0b69d316fab7c8aed53621beceba195e8dae6ddf8cec705b5b7929a8872e4f9b,41/2021/TT-BGTVT,chi phí còn được xác định trên cơ sở bộ phận kết cấu công trình đang xem xét
0b69d316fab7c8aed53621beceba195e8dae6ddf8cec705b5b7929a8872e4f9b,41/2021/TT-BGTVT,"chi phí còn được xác định trên cơ sở dữ liệu về chi phí quản lý, bảo trì, vận hành khai thác của công trình tương tự đã hoặc đang thực hiện có cùng loại, cấp công trình, quy mô, công suất hoặc năng lực phục vụ để xác định chi phí quản lý, bảo trì, vận hành khai thác"
dc05fe2fe00faf932f4686ed42bb8a0105d127725c80868b770e0d9db4ea6a5c,41/2021/TT-BGTVT,thời hạn (tuổi thọ các hạng mục công trình) được xác định để xác định khối lượng công việc cần thực hiện
dc05fe2fe00faf932f4686ed42bb8a0105d127725c80868b770e0d9db4ea6a5c,41/2021/TT-BGTVT,"số lượng, khối lượng và thời điểm thay thế, bảo trì các loại thiết bị, bộ phận công trình ở giai đoạn vận hành khai thác, bảo trì công trình được xác định"
8dca0596305a1e8dddde65927973066164334aec70c827ba4301dd45a2c05843,41/2021/TT-BGTVT,chi phí bảo trì định kỳ hàng năm được xác định theo công thức sau: cbtctdd năm = gxdctdd x kdd
8dca0596305a1e8dddde65927973066164334aec70c827ba4301dd45a2c05843,41/2021/TT-BGTVT,gxdctdd được xác định trong dự án
0b5e5f810659f21839cce80bbfef020e61513fdf7192adfa01a9806808f2ae06,41/2021/TT-BGTVT,chi phí bảo trì định kỳ hàng năm của các hạng mục công trình hạ tầng kỹ thuật htkt được xác định theo công thức: cbthtkt năm = gxdhtkt x khtkt
5980149981e5087e9bfbbdd4e6b47559901b127ce16450aae74ad8f44baf8379,41/2021/TT-BGTVT,chi phí bảo trì định kỳ hàng năm của một trạm đường ô tô cao tốc các cấp được xác định theo công thức sau: cbtnăm = (cbtctdd năm + cbthtkt năm)
8de783ca63d66c964f2f0420350a8d332848d219eb37ee7db3196dd61ec538f6,41/2021/TT-BGTVT,i bằng 1 đến n
817009bee9d61310b458c0b5e60f7553c444429439d14730c1ae9803775ebe65,41/2021/TT-BGTVT,khối lượng công việc thực hiện được xác định theo quy trình vận hành khai thác của công trình trạm
817009bee9d61310b458c0b5e60f7553c444429439d14730c1ae9803775ebe65,41/2021/TT-BGTVT,khối lượng công việc được xác định theo các thiết bị lắp đặt vào công trình trạm
817009bee9d61310b458c0b5e60f7553c444429439d14730c1ae9803775ebe65,41/2021/TT-BGTVT,khối lượng công việc được xác định theo các yêu cầu cụ thể của công việc
817009bee9d61310b458c0b5e60f7553c444429439d14730c1ae9803775ebe65,41/2021/TT-BGTVT,danh mục khối lượng công việc bao gồm số người trực tiếp tham gia
817009bee9d61310b458c0b5e60f7553c444429439d14730c1ae9803775ebe65,41/2021/TT-BGTVT,danh mục khối lượng công việc bao gồm các loại máy móc thiết bị
817009bee9d61310b458c0b5e60f7553c444429439d14730c1ae9803775ebe65,41/2021/TT-BGTVT,"danh mục khối lượng công việc bao gồm khối lượng, số lượng các công việc cần thiết khác"
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,1 mục 2 phụ lục này
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,số lượng người trực tiếp làm việc bao gồm chỉ huy ca và ngày làm việc tại trạm
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,những người này còn bao gồm người điều khiển các thiết bị khác
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,"số lượng người trực tiếp làm việc bao gồm người hướng dẫn tổ chức giao thông, phân luồng, phân làn đảm bảo giao thông"
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,"số lượng người trực tiếp làm việc bao gồm thủ quỹ, kế toán và các nhân viên khác cần thiết cho việc vận hành khai thác trạm được an toàn và thông suốt"
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,"căn cứ quy định về bậc lương và thang bảng lương của nhà nước và yêu cầu thực tế các vị trí làm việc để xác định mức lương, thang bảng lương và các chế độ phụ cấp nếu có"
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,việc xác định mức lương và các chế độ phụ cấp đối với những người trực tiếp tham gia làm việc trong ca
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,không xác định chi phí tại mục này đối với các trường hợp nêu tại điểm b và c khoản 2
72867338e1022ac33c3c887554586272c9e8c9b17079b8aba51224b0d27f205e,41/2021/TT-BGTVT,1 mục 2 phụ lục này
